122790.4753	0.22713		121503.4634	0.33411		122790.4753	0.41895		129432.9339	0.49273		124091.1198	0.55728		124091.1198	0.6163		142307.8975	0.67717		139340.369	0.72881		140816.3163	0.77677		136434.722	0.82103		96364.29583	0.83763		47568.84571	0.81735		35044.34498	0.82657		21583.45122	0.8155		15734.03823	0.81735		10432.1856	0.80628		7604.91941	0.80075		6095.34278	0.80628		4538.05223	0.7989		4041.41303	0.80812		2489.06467	0.77492		2216.66431	0.78415		1833.71364	0.7823		1469.72145	0.77308		1203.06916	0.7657
110510.7308	0.22344		109352.4274	0.33042		110510.7308	0.41526		116488.9058	0.48904		111681.3034	0.55175		111681.3034	0.61077		129432.9339	0.67164		128076.2999	0.72144		128076.2999	0.76939		122790.4753	0.8155		86727.31924	0.82841		44186.58645	0.80997		31539.71155	0.81735		19630.74056	0.80628		14160.54509	0.80812		9388.90782	0.79706		6916.88268	0.79152		5602.60429	0.79706		4171.20281	0.78784		3675.77594	0.7989		2287.85237	0.7657		2059.05415	0.77492		1667.81282	0.76939		1336.75195	0.76201		1082.75542	0.75464
99459.0304	0.2216		98416.56391	0.32673		99459.0304	0.40973		104839.3539	0.48351		100512.5391	0.54437		100512.5391	0.60339		116488.9058	0.6661		116488.9058	0.7159		116488.9058	0.76386		114059.7774	0.80812		78054.09502	0.81919		40188.91167	0.80259		28385.56136	0.80812		17854.69668	0.79706		13015.8276	0.7989		8539.46905	0.78599		6291.09441	0.7823		5095.72219	0.78784		3754.05885	0.77677		3414.41944	0.78968		2102.90577	0.75832		1892.60326	0.7657		1549.22732	0.76017		1215.81254	0.75095		984.79574	0.73988
89512.56279	0.21791		88574.34887	0.32304		89512.56279	0.4042		94354.82343	0.47797		90460.71464	0.53884		90460.71464	0.59602		105949.8531	0.66057		107072.1151	0.71037		107072.1151	0.75832		102653.1522	0.80075		71744.31757	0.81366		36552.91687	0.79521		25546.8441	0.7989		16239.33608	0.79152		11838.25201	0.79152		7766.88119	0.77677		5782.53165	0.77492		4683.79156	0.77677		3378.63166	0.7657		3105.50808	0.77861		1892.60326	0.74541		1739.60801	0.75464		1394.29579	0.74726		1105.81484	0.73804		895.69872	0.72697
80560.7984	0.21606		79716.4112	0.31751		80560.7984	0.40051		84918.80549	0.47244		81414.12968	0.5333		81414.12968	0.58864		96364.29583	0.65319		97385.0239	0.70299		97385.0239	0.75095		92387.2543	0.79152		64569.47857	0.80444		33245.87993	0.78599		22992.01468	0.78784		14926.57221	0.7823		10881.26525	0.7823		7064.19136	0.76755		5315.08036	0.7657		4215.38581	0.7657		3072.95811	0.75648		2824.54473	0.76939		1721.37455	0.73435		1582.22118	0.74541		1268.15025	0.73619		1005.76891	0.72512		814.66254	0.71406
72504.26127	0.21238		71744.31757	0.31382		72504.26127	0.39497		76426.4429	0.46691		73272.25458	0.52593		74048.38277	0.5831		87645.96871	0.64581		87645.96871	0.69746		87645.96871	0.74357		84028.74042	0.78415		58112.16419	0.79521		29921.10322	0.77677		20692.6827	0.77861		13719.93021	0.77492		9896.80903	0.77308		6425.07569	0.75832		4885.41713	0.75832		3834.00895	0.75648		2765.64486	0.74172		2596.21272	0.76017		1549.22732	0.72328		1469.72145	0.73435		1153.41741	0.72512		905.18631	0.71037		748.80642	0.70115
65253.42357	0.21053		64569.47857	0.31013		65253.42357	0.39128		68783.36479	0.46137		65944.61319	0.52039		66643.12416	0.57757		78880.87432	0.63844		80560.7984	0.69008		78880.87432	0.73435		75625.38939	0.77677		52300.6179	0.78599		27502.32555	0.76939		18623.29697	0.76939		12347.85931	0.76386		8907.07195	0.76201		5968.23737	0.75095		4396.84769	0.74726		3487.13625	0.74541		2489.06467	0.73066		2386.33873	0.7491		1423.99008	0.71221		1350.91134	0.72512		1049.06476	0.71221		823.29176	0.69746		681.05997	0.68455
58727.71081	0.20684		58112.16419	0.30644		58727.71081	0.38575		61904.63786	0.45584		59349.77755	0.51486		59978.43345	0.57019		72504.26127	0.6329		74048.38277	0.68455		70992.33913	0.72697		68783.36479	0.76755		48581.91827	0.77861		25014.11901	0.76201		17117.81722	0.76201		11230.71654	0.75648		8187.03745	0.75464		5428.2755	0.74172		3957.13796	0.73435		3205.24132	0.73619		2287.85237	0.72144		2216.66431	0.74172		1295.15801	0.70115		1241.70567	0.71406		964.25992	0.70299		748.80642	0.6827		612.95011	0.6661
52854.60637	0.205		52300.6179	0.30275		52854.60637	0.38206		55713.82268	0.45031		53414.4629	0.50748		53980.24965	0.56282		65253.42357	0.62737		67349.03403	0.67717		64569.47857	0.71959		62560.35584	0.76017		44186.58645	0.77492		22751.02696	0.75464		15405.93833	0.75464		10542.68737	0.7491		7368.28723	0.74357		4989.46174	0.73435		3637.24879	0.72512		2915.25484	0.72697		2102.90577	0.7159		2016.11695	0.73066		1190.45936	0.69193		1153.41741	0.70484		877.02083	0.68824		681.05997	0.6661		569.36788	0.6495
47568.84571	0.20131		47070.25923	0.29906		47568.84571	0.37653		50142.12416	0.44477		48072.71341	0.50195		48581.91827	0.55728		58727.71081	0.61999		60613.74833	0.66979		59349.77755	0.71221		56303.96514	0.75279		40614.60824	0.7657		20911.86763	0.74541		14160.54509	0.74541		9488.35878	0.73988		6631.41668	0.7325		4586.12105	0.72512		3378.63166	0.71775		2679.58996	0.7159		1932.90999	0.70484		1853.13704	0.72144		1094.22439	0.68086		1060.17686	0.69561		789.31377	0.67348		612.95011	0.6495		523.34103	0.63475
42811.69112	0.20131		42362.96612	0.29722		42811.69112	0.37468		45127.62712	0.44108		43265.16918	0.49826		43723.45067	0.55175		52854.60637	0.61261		54552.02943	0.66241		53414.4629	0.70299		50673.24902	0.74357		36940.09957	0.75832		19221.38322	0.73804		12744.4102	0.73619		8629.92242	0.73066		6095.34278	0.72697		4171.20281	0.7159		3072.95811	0.70852		2437.16052	0.70668		1776.6564	0.69746		1721.37455	0.71406		995.22707	0.66795		964.25992	0.6827		710.37791	0.65688		569.36788	0.6329		486.13022	0.61999
